Timestamp,Service,Message
2024-06-09 19:27:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 19:27:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9183]
2024-06-09 19:27:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 19:27:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7762]
2024-06-09 19:28:22,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-09 19:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-09 19:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-09 20:12:08,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-09 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-09 20:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-09 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-09 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-09 20:35:57,sudo,pam_unix(sudo:auth): authentication failure; logname= uid=1000 euid=0 tty=/dev/pts/1 ruser=eduardovitor rhost=  user=eduardovitor
2024-06-09 20:36:02,sudo,eduardovitor : TTY=pts/1 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/wireshark
2024-06-09 20:36:02,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 20:38:31,sudo,eduardovitor : TTY=pts/3 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -T4 -sV 192.168.100.90
2024-06-09 20:38:31,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 20:41:10,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 20:58:43,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 20:59:39,sudo,pam_unix(sudo:auth): conversation failed
2024-06-09 20:59:39,sudo,pam_unix(sudo:auth): auth could not identify password for [eduardovitor]
2024-06-09 20:59:48,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -T4 -Pn 192.168.100.0/24
2024-06-09 20:59:48,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 20:59:54,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:13:35,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -sn 192.168.100.0-255
2024-06-09 21:13:35,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:13:40,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-09 21:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-09 21:17:36,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -sn -PR 192.168.100.0-255
2024-06-09 21:17:36,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:17:54,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:19:06,sudo,eduardovitor : TTY=pts/2 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -T4 -sV 192.168.100.102
2024-06-09 21:19:06,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:19:27,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:21:43,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -sn -PS 192.168.100.0-255
2024-06-09 21:21:43,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:21:57,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:22:21,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -sn -PA 192.168.100.0-255
2024-06-09 21:22:21,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:22:31,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:23:27,sudo,eduardovitor : TTY=pts/1 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/bin/nmap -T4 -sV 192.168.100.143
2024-06-09 21:23:27,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-09 21:24:19,sudo,pam_unix(sudo:session): session closed for user root
2024-06-09 21:29:48,systemd-logind,System is powering down.
2024-06-09 21:29:48,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-06-10 06:13:45,systemd-logind,New seat seat0.
2024-06-10 06:13:45,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-10 06:13:45,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-10 06:13:45,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-10 06:13:45,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 06:13:45,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-10 06:13:46,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 06:13:46,systemd-logind,New session c1 of user lightdm.
2024-06-10 06:13:46,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 06:13:46,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-10 06:13:47,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-10 06:14:12,lightdm,gkr-pam: unable to locate daemon control file
2024-06-10 06:14:12,lightdm,gkr-pam: stashed password to try later in open session
2024-06-10 06:14:12,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 06:14:12,systemd-logind,Removed session c1.
2024-06-10 06:14:12,systemd-logind,New session c2 of user eduardovitor.
2024-06-10 06:14:12,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 06:14:13,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-10 06:14:16,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.57 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-10 06:14:16,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-10 06:14:16,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-10 06:14:37,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-10 06:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 06:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 06:25:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 06:25:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 07:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 07:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 07:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 07:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 07:44:15,systemd-logind,System is powering down.
2024-06-10 07:44:16,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.57, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-06-10 09:52:25,systemd-logind,New seat seat0.
2024-06-10 09:52:25,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-10 09:52:25,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-10 09:52:25,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-10 09:52:25,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 09:52:25,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-10 09:52:26,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 09:52:26,systemd-logind,New session c1 of user lightdm.
2024-06-10 09:52:26,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 09:52:26,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-10 09:52:26,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-10 09:53:04,lightdm,gkr-pam: unable to locate daemon control file
2024-06-10 09:53:04,lightdm,gkr-pam: stashed password to try later in open session
2024-06-10 09:53:04,systemd-logind,Removed session c1.
2024-06-10 09:53:04,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 09:53:04,systemd-logind,New session c2 of user eduardovitor.
2024-06-10 09:53:04,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 09:53:04,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-10 09:53:07,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.59 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-10 09:53:07,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-10 09:53:07,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-10 09:55:15,gnome-keyring-daemon,couldn't access control socket: /run/user/1000/keyring/control: No such file or directory
2024-06-10 09:55:15,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-10 10:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 10:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 10:29:06,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 10:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 10:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 10:34:22,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 11:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 11:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 11:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 11:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 12:08:50,systemd-logind,System is powering down.
2024-06-10 13:53:16,systemd-logind,New seat seat0.
2024-06-10 13:53:16,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-10 13:53:16,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-10 13:53:16,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-10 13:53:16,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 13:53:16,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-10 13:53:18,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 13:53:18,systemd-logind,New session c1 of user lightdm.
2024-06-10 13:53:18,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 13:53:18,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-10 13:53:18,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-10 13:53:39,lightdm,gkr-pam: unable to locate daemon control file
2024-06-10 13:53:39,lightdm,gkr-pam: stashed password to try later in open session
2024-06-10 13:53:39,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 13:53:39,systemd-logind,Removed session c1.
2024-06-10 13:53:39,systemd-logind,New session c2 of user eduardovitor.
2024-06-10 13:53:39,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 13:53:42,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-10 13:53:52,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-10 13:53:52,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-10 13:53:52,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-10 13:57:03,gnome-keyring-daemon,couldn't access control socket: /run/user/1000/keyring/control: No such file or directory
2024-06-10 13:57:03,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-10 14:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 14:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 14:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 14:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 15:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 15:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 15:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 15:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 16:10:27,systemd-logind,System is powering down.
2024-06-10 16:10:27,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-06-10 19:06:45,systemd-logind,New seat seat0.
2024-06-10 19:06:45,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-10 19:06:45,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-10 19:06:45,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-10 19:06:45,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-10 19:06:45,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-10 19:06:47,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 19:06:47,systemd-logind,New session c1 of user lightdm.
2024-06-10 19:06:47,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-10 19:06:47,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-10 19:06:47,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-10 19:07:19,lightdm,gkr-pam: unable to locate daemon control file
2024-06-10 19:07:19,lightdm,gkr-pam: stashed password to try later in open session
2024-06-10 19:07:19,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 19:07:19,systemd-logind,Removed session c1.
2024-06-10 19:07:19,systemd-logind,New session c2 of user eduardovitor.
2024-06-10 19:07:19,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-10 19:07:21,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-10 19:07:24,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.58 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-10 19:07:25,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-10 19:07:25,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-10 19:07:53,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-10 19:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 19:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 19:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 19:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 20:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-10 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-10 21:08:00,systemd-logind,System is powering down.
2024-06-10 21:08:00,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.58, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-06-11 11:27:22,systemd-logind,New seat seat0.
2024-06-11 11:27:22,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-11 11:27:22,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-11 11:27:22,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-11 11:27:22,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-11 11:27:22,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-11 11:27:23,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-11 11:27:23,systemd-logind,New session c1 of user lightdm.
2024-06-11 11:27:23,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-11 11:27:23,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-11 11:27:24,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-11 11:28:10,lightdm,gkr-pam: unable to locate daemon control file
2024-06-11 11:28:10,lightdm,gkr-pam: stashed password to try later in open session
2024-06-11 11:28:10,systemd-logind,Removed session c1.
2024-06-11 11:28:10,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-11 11:28:10,systemd-logind,New session c2 of user eduardovitor.
2024-06-11 11:28:10,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-11 11:28:11,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-11 11:28:13,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.57 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-11 11:28:13,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:28:13,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-11 11:29:23,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9176]
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 10669]
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 11735]
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 14615]
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 15468]
2024-06-11 11:29:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 11:29:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 15894]
2024-06-11 11:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-11 11:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-11 11:39:02,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/sbin/openvpn Downloads/eduardovitor_tryhackme.ovpn
2024-06-11 11:39:02,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 12:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-11 12:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-11 12:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-11 12:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-11 12:53:48,systemd-logind,System is powering down.
2024-06-11 12:53:48,sudo,pam_unix(sudo:session): session closed for user root
2024-06-11 18:33:08,systemd-logind,New seat seat0.
2024-06-11 18:33:08,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-06-11 18:33:08,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-06-11 18:33:08,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-06-11 18:33:08,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-06-11 18:33:08,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-06-11 18:33:09,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-11 18:33:09,systemd-logind,New session c1 of user lightdm.
2024-06-11 18:33:09,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-06-11 18:33:10,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-06-11 18:33:10,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-06-11 18:34:37,lightdm,gkr-pam: unable to locate daemon control file
2024-06-11 18:34:37,lightdm,gkr-pam: stashed password to try later in open session
2024-06-11 18:34:37,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-11 18:34:37,systemd-logind,Removed session c1.
2024-06-11 18:34:37,systemd-logind,New session c2 of user eduardovitor.
2024-06-11 18:34:37,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-06-11 18:34:37,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-06-11 18:34:40,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.58 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-06-11 18:34:40,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:34:40,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-06-11 18:35:59,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-06-11 18:36:01,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:36:01,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 14422]
2024-06-11 18:36:01,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:36:01,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 14079]
2024-06-11 18:36:01,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:36:01,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 12706]
2024-06-11 18:36:01,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:36:01,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 11676]
2024-06-11 18:36:01,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-06-11 18:36:01,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 11561]
2024-06-11 19:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-11 19:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-11 19:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-06-11 19:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-06-11 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
